,Unnamed: 0,ID,ANIO,LESIONADOS,FALLECIDOS,LATITUD_Y,LONGITUD_X,PROVINCIA,CANTON,PARROQUIA,ZONA,FECHA,HORA,PERIODO_2,DIA_1,DIA_2,MES_1,MES_2,FERIADO,CAUSA_PROBABLE,TIPO_DE_SINIESTRO,TIPO_DE_VEHICULO_1,AUTOMOVIL,BICICLETA,BUS,CAMION,CAMIONETA,EMERGENCIAS,ESPECIAL,FURGONETA,MOTOCICLETA,NO_IDENTIFICADO,SCOOTER_ELECTRICO,TRICIMOTO,VEHICULO_DEPORTIVO_UTILITARIO,SUMA_DE_VEHICULOS,EDAD_1,SEXO_1,CONDICION_1,PARTICIPANTE_1,CASCO_1,CINTURON_1,KMeans_Cluster
10328,32118,32119,2018,1,0,-0.184031,-78.509331,PICHINCHA,QUITO,QUITO,URBANA,2018-02-15,21:10:00,21,JUEVES,4,FEBRERO,2,NO,NO MANTENER LA DISTANCIA PRUDENCIAL CON RESPECTO AL VEHICULO QUE LE ANTECEDE.,CHOQUE POSTERIOR,MOTOCICLETA,0,0,0,0,0,0,0,0,1,1,0,0,0,2,27,HOMBRE,LESIONADO,CONDUCTOR PRESENTE,NO,NO,0
10329,32126,32127,2018,0,0,-0.116001,-78.479591,PICHINCHA,QUITO,QUITO,URBANA,2018-02-16,02:50:00,2,VIERNES,5,FEBRERO,2,NO,"CONDUCIR DESATENTO A LAS CONDICIONES DE TRANSITO (CELULAR, PANTALLAS DE VIDEO, COMIDA, MAQUILLAJE O CUALQUIER OTRO ELEMENTO DISTRACTOR).",ESTRELLAMIENTOS,AUTOMOVIL,1,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,NO IDENTIFICADO,NO IDENTIFICADO,CONDUCTOR AUSENTE,NO,NO,2
10330,32129,32130,2018,0,0,-0.206438,-78.370261,PICHINCHA,QUITO,PUEMBO,URBANA,2018-02-16,05:05:00,5,VIERNES,5,FEBRERO,2,NO,NO MANTENER LA DISTANCIA PRUDENCIAL CON RESPECTO AL VEHICULO QUE LE ANTECEDE.,ESTRELLAMIENTOS,CAMIONETA,0,0,0,0,1,0,0,0,0,0,0,0,0,1,21,HOMBRE,ILESO,CONDUCTOR PRESENTE,NO,NO,0
10331,32131,32132,2018,0,0,0.010465,-78.206233,PICHINCHA,CAYAMBE,CANGAHUA,RURAL,2018-02-16,05:30:00,5,VIERNES,5,FEBRERO,2,NO,"CONDUCIR DESATENTO A LAS CONDICIONES DE TRANSITO (CELULAR, PANTALLAS DE VIDEO, COMIDA, MAQUILLAJE O CUALQUIER OTRO ELEMENTO DISTRACTOR).",PERDIDA DE CARRIL,CAMION,0,0,0,2,0,0,0,0,0,0,0,0,0,2,-1,NO IDENTIFICADO,NO IDENTIFICADO,CONDUCTOR AUSENTE,NO,NO,2
10332,32135,32136,2018,1,0,-0.247894,-78.408274,PICHINCHA,QUITO,TUMBACO,URBANA,2018-02-16,08:05:00,8,VIERNES,5,FEBRERO,2,NO,"NO RESPETAR LAS SENIALES REGLAMENTARIAS DE TRANSITO. (PARE, CEDA EL PASO, LUZ ROJA DEL SEMAFORO, ETC).",ATROPELLOS,BUS,0,0,1,0,0,0,0,0,0,0,0,0,0,1,39,HOMBRE,LESIONADO,PEATON,NO,NO,0
10333,32137,32138,2018,0,0,-0.174894,-78.501169,PICHINCHA,QUITO,QUITO,URBANA,2018-02-16,08:15:00,8,VIERNES,5,FEBRERO,2,NO,"CONDUCIR DESATENTO A LAS CONDICIONES DE TRANSITO (CELULAR, PANTALLAS DE VIDEO, COMIDA, MAQUILLAJE O CUALQUIER OTRO ELEMENTO DISTRACTOR).",COLISION,AUTOMOVIL,2,0,0,0,0,0,0,0,0,3,0,0,0,5,27,HOMBRE,ILESO,CONDUCTOR PRESENTE,NO,NO,0
10334,32139,32140,2018,0,0,-0.099083,-78.421844,PICHINCHA,QUITO,CALDERON (CARAPUNGO),URBANA,2018-02-16,09:20:00,9,VIERNES,5,FEBRERO,2,NO,MALAS CONDICIONES DE LA VIA Y/O CONFIGURACION. (ILUMINACION Y DISENIO).,OTROS,MOTOCICLETA,0,0,0,0,0,0,0,0,1,0,0,0,0,1,-1,NO IDENTIFICADO,NO IDENTIFICADO,CONDUCTOR AUSENTE,NO,NO,2
10335,32140,32141,2018,1,0,-0.101973,-78.313136,PICHINCHA,QUITO,EL QUINCHE,RURAL,2018-02-16,09:20:00,9,VIERNES,5,FEBRERO,2,NO,NO MANTENER LA DISTANCIA PRUDENCIAL CON RESPECTO AL VEHICULO QUE LE ANTECEDE.,CHOQUE POSTERIOR,MOTOCICLETA,0,0,0,0,0,0,0,0,1,0,0,0,0,1,24,HOMBRE,LESIONADO,CONDUCTOR PRESENTE,NO,NO,3
10336,32149,32150,2018,0,0,-0.136172,-78.470287,PICHINCHA,QUITO,QUITO,URBANA,2018-02-16,13:50:00,13,VIERNES,5,FEBRERO,2,NO,NO MANTENER LA DISTANCIA PRUDENCIAL CON RESPECTO AL VEHICULO QUE LE ANTECEDE.,CHOQUE POSTERIOR,AUTOMOVIL,3,0,0,0,0,0,0,0,0,0,0,0,0,3,44,MUJER,ILESO,CONDUCTOR PRESENTE,NO,NO,0
10337,32150,32151,2018,1,0,-0.274388,-78.541656,PICHINCHA,QUITO,QUITO,URBANA,2018-02-16,13:50:00,13,VIERNES,5,FEBRERO,2,NO,NO TRANSITAR POR LAS ACERAS O ZONAS DE SEGURIDAD DESTINADAS PARA EL EFECTO.,ATROPELLOS,NO IDENTIFICADO,0,0,0,0,0,0,0,0,0,1,0,0,0,1,11,HOMBRE,LESIONADO,PEATON,NO,NO,0
10338,32152,32153,2018,1,0,-0.181705,-78.475536,PICHINCHA,QUITO,QUITO,URBANA,2018-02-16,14:30:00,14,VIERNES,5,FEBRERO,2,NO,"CONDUCIR DESATENTO A LAS CONDICIONES DE TRANSITO (CELULAR, PANTALLAS DE VIDEO, COMIDA, MAQUILLAJE O CUALQUIER OTRO ELEMENTO DISTRACTOR).",ESTRELLAMIENTOS,AUTOMOVIL,1,0,0,0,0,0,0,0,0,0,0,0,0,1,30,MUJER,LESIONADO,CONDUCTOR PRESENTE,NO,NO,0
10339,32156,32157,2018,1,0,-0.172247,-78.492393,PICHINCHA,QUITO,QUITO,URBANA,2018-02-16,15:25:00,15,VIERNES,5,FEBRERO,2,NO,"PRESENCIA DE AGENTES EXTERNOS EN LA VIA (AGUA, ACEITE, PIEDRA, LASTRE, ESCOMBROS, MADEROS, ETC.).",PERDIDA DE PISTA,MOTOCICLETA,0,0,0,0,0,0,0,0,1,0,0,0,0,1,46,HOMBRE,LESIONADO,CONDUCTOR PRESENTE,NO,NO,0
10340,32157,32158,2018,0,0,-0.114464,-78.497485,PICHINCHA,QUITO,QUITO,URBANA,2018-02-16,15:30:00,15,VIERNES,5,FEBRERO,2,NO,NO MANTENER LA DISTANCIA PRUDENCIAL CON RESPECTO AL VEHICULO QUE LE ANTECEDE.,CHOQUE POSTERIOR,MOTOCICLETA,0,0,0,0,0,0,0,0,1,0,0,0,0,1,-1,NO IDENTIFICADO,ILESO,CONDUCTOR PRESENTE,NO,NO,0
10341,32159,32160,2018,0,0,-0.154855,-78.477901,PICHINCHA,QUITO,QUITO,URBANA,2018-02-16,16:30:00,16,VIERNES,5,FEBRERO,2,NO,"PRESENCIA DE AGENTES EXTERNOS EN LA VIA (AGUA, ACEITE, PIEDRA, LASTRE, ESCOMBROS, MADEROS, ETC.).",VOLCAMIENTOS,MOTOCICLETA,0,0,0,0,0,0,0,0,1,0,0,0,0,1,35,HOMBRE,ILESO,CONDUCTOR PRESENTE,NO,NO,0
10342,32160,32161,2018,0,0,-0.156804,-78.496783,PICHINCHA,QUITO,QUITO,URBANA,2018-02-16,16:45:00,16,VIERNES,5,FEBRERO,2,NO,NO MANTENER LA DISTANCIA PRUDENCIAL CON RESPECTO AL VEHICULO QUE LE ANTECEDE.,CHOQUE POSTERIOR,AUTOMOVIL,1,0,0,0,1,0,0,0,0,0,0,0,0,2,24,MUJER,ILESO,CONDUCTOR PRESENTE,NO,NO,0
10343,32162,32163,2018,1,0,-0.168501,-78.488235,PICHINCHA,QUITO,QUITO,URBANA,2018-02-16,17:00:00,17,VIERNES,5,FEBRERO,2,NO,NO CEDER EL DERECHO DE VIA O PREFERENCIA DE PASO A VEHICULOS.,CHOQUE LATERAL,MOTOCICLETA,1,0,0,0,0,0,0,0,1,0,0,0,0,2,28,HOMBRE,LESIONADO,CONDUCTOR PRESENTE,NO,NO,0
10344,32163,32164,2018,1,0,-0.288803,-78.526289,PICHINCHA,QUITO,QUITO,URBANA,2018-02-16,17:10:00,17,VIERNES,5,FEBRERO,2,NO,CONDUCIR VEHICULO SUPERANDO LOS LIMITES MAXIMOS DE VELOCIDAD.,ATROPELLOS,NO IDENTIFICADO,0,0,0,0,0,0,0,0,0,1,0,0,0,1,50,HOMBRE,LESIONADO,PEATON,NO,NO,0
10345,32171,32172,2018,1,0,-0.332569,-78.423852,PICHINCHA,RUMINIAHUI,SANGOLQUI,URBANA,2018-02-16,19:15:00,19,VIERNES,5,FEBRERO,2,NO,NO TRANSITAR POR LAS ACERAS O ZONAS DE SEGURIDAD DESTINADAS PARA EL EFECTO.,ATROPELLOS,CAMIONETA,0,0,0,0,1,0,0,0,0,0,0,0,0,1,43,HOMBRE,LESIONADO,PEATON,NO,NO,0
10346,32182,32183,2018,0,0,-0.218261,-78.410921,PICHINCHA,QUITO,TUMBACO,URBANA,2018-02-16,22:25:00,22,VIERNES,5,FEBRERO,2,NO,REALIZAR CAMBIO BRUSCO O INDEBIDO DE CARRIL.,PERDIDA DE PISTA,AUTOMOVIL,1,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,NO IDENTIFICADO,NO IDENTIFICADO,CONDUCTOR AUSENTE,NO,NO,2
10347,32187,32188,2018,0,0,-0.157357,-78.479281,PICHINCHA,QUITO,QUITO,URBANA,2018-02-17,01:25:00,1,SABADO,6,FEBRERO,2,NO,"CONDUCIR DESATENTO A LAS CONDICIONES DE TRANSITO (CELULAR, PANTALLAS DE VIDEO, COMIDA, MAQUILLAJE O CUALQUIER OTRO ELEMENTO DISTRACTOR).",CHOQUE LATERAL,AUTOMOVIL,2,0,0,0,0,0,0,0,0,0,0,0,0,2,23,HOMBRE,ILESO,CONDUCTOR PRESENTE,NO,NO,0
10348,32188,32189,2018,0,0,-0.088626,-78.394074,PICHINCHA,QUITO,CALDERON (CARAPUNGO),RURAL,2018-02-17,01:30:00,1,SABADO,6,FEBRERO,2,NO,"CONDUCE BAJO LA INFLUENCIA DE ALCOHOL, SUSTANCIAS ESTUPEFACIENTES O PSICOTROPICAS Y/O MEDICAMENTOS.",CHOQUE LATERAL,VEHICULO DEPORTIVO UTILITARIO,0,0,0,0,0,0,0,0,0,0,0,0,1,1,39,HOMBRE,ILESO,CONDUCTOR PRESENTE,NO,NO,3
10349,32189,32190,2018,0,0,-0.212824,-78.402686,PICHINCHA,QUITO,TUMBACO,URBANA,2018-02-17,02:20:00,2,SABADO,6,FEBRERO,2,NO,"CONDUCIR DESATENTO A LAS CONDICIONES DE TRANSITO (CELULAR, PANTALLAS DE VIDEO, COMIDA, MAQUILLAJE O CUALQUIER OTRO ELEMENTO DISTRACTOR).",ESTRELLAMIENTOS,AUTOMOVIL,1,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,NO IDENTIFICADO,NO IDENTIFICADO,CONDUCTOR AUSENTE,NO,NO,2
10350,32192,32193,2018,1,0,-0.134003,-78.490498,PICHINCHA,QUITO,QUITO,URBANA,2018-02-17,03:23:00,3,SABADO,6,FEBRERO,2,NO,"ADELANTAR O REBASAR A OTRO VEHICULO EN MOVIMIENTO EN ZONAS O SITIOS PELIGROSOS TALES COMO: CURVAS, PUENTES, TUNELES, PENDIENTES, ETC.",CAIDA DE PASAJERO,NO IDENTIFICADO,0,0,0,0,0,0,0,0,0,1,0,0,0,1,35,HOMBRE,LESIONADO,PASAJERO,NO,NO,0
10351,32195,32196,2018,1,0,-0.133554,-78.501956,PICHINCHA,QUITO,QUITO,URBANA,2018-02-17,04:38:00,4,SABADO,6,FEBRERO,2,NO,CONDUCIR VEHICULO SUPERANDO LOS LIMITES MAXIMOS DE VELOCIDAD.,ESTRELLAMIENTOS,AUTOMOVIL,1,0,0,0,0,0,0,0,0,0,0,0,0,1,27,HOMBRE,LESIONADO,CONDUCTOR PRESENTE,NO,NO,0
10352,32199,32200,2018,0,0,-0.264475,-78.540011,PICHINCHA,QUITO,QUITO,URBANA,2018-02-17,06:10:00,6,SABADO,6,FEBRERO,2,NO,"CONDUCE BAJO LA INFLUENCIA DE ALCOHOL, SUSTANCIAS ESTUPEFACIENTES O PSICOTROPICAS Y/O MEDICAMENTOS.",CHOQUE LATERAL,AUTOMOVIL,2,0,0,0,0,0,0,0,0,0,0,0,0,2,33,HOMBRE,ILESO,CONDUCTOR PRESENTE,NO,NO,0
10353,32206,32207,2018,1,0,-0.128209,-78.469681,PICHINCHA,QUITO,QUITO,URBANA,2018-02-17,08:20:00,8,SABADO,6,FEBRERO,2,NO,CONDUCIR VEHICULO SUPERANDO LOS LIMITES MAXIMOS DE VELOCIDAD.,ATROPELLOS,CAMION,0,0,0,1,0,0,0,0,0,0,0,0,0,1,44,MUJER,LESIONADO,PEATON,NO,NO,0
10354,32207,32208,2018,1,0,-0.148316,-78.469597,PICHINCHA,QUITO,QUITO,URBANA,2018-02-17,08:30:00,8,SABADO,6,FEBRERO,2,NO,CONDUCIR VEHICULO SUPERANDO LOS LIMITES MAXIMOS DE VELOCIDAD.,ATROPELLOS,NO IDENTIFICADO,0,0,0,0,0,0,0,0,0,1,0,0,0,1,31,MUJER,LESIONADO,PEATON,NO,NO,0
10355,32209,32210,2018,1,0,-0.162321,-78.487977,PICHINCHA,QUITO,QUITO,URBANA,2018-02-17,09:25:00,9,SABADO,6,FEBRERO,2,NO,BAJARSE O SUBIRSE DE VEHICULOS EN MOVIMIENTO SIN TOMAR LAS PRECAUCIONES DEBIDAS.,OTROS,NO IDENTIFICADO,0,0,0,0,0,0,0,0,0,1,0,0,0,1,21,MUJER,LESIONADO,PASAJERO,NO,NO,0
10356,32210,32211,2018,0,1,-0.111487,-78.492024,PICHINCHA,QUITO,QUITO,URBANA,2018-02-17,09:25:00,9,SABADO,6,FEBRERO,2,NO,NO TRANSITAR POR LAS ACERAS O ZONAS DE SEGURIDAD DESTINADAS PARA EL EFECTO.,ATROPELLOS,NO IDENTIFICADO,0,0,0,0,0,0,0,0,0,1,0,0,0,1,-1,NO IDENTIFICADO,FALLECIDO,PEATON,NO,NO,0
10357,32223,32224,2018,1,0,-0.324531,-78.449221,PICHINCHA,RUMINIAHUI,SANGOLQUI,URBANA,2018-02-17,14:30:00,14,SABADO,6,FEBRERO,2,NO,"CONDUCIR DESATENTO A LAS CONDICIONES DE TRANSITO (CELULAR, PANTALLAS DE VIDEO, COMIDA, MAQUILLAJE O CUALQUIER OTRO ELEMENTO DISTRACTOR).",ESTRELLAMIENTOS,AUTOMOVIL,1,0,0,0,0,0,0,0,0,0,0,0,0,1,26,MUJER,LESIONADO,CONDUCTOR PRESENTE,NO,NO,0
10358,32227,32228,2018,1,0,-0.095241,-78.529801,PICHINCHA,QUITO,QUITO,URBANA,2018-02-17,16:15:00,16,SABADO,6,FEBRERO,2,NO,"CONDUCIR DESATENTO A LAS CONDICIONES DE TRANSITO (CELULAR, PANTALLAS DE VIDEO, COMIDA, MAQUILLAJE O CUALQUIER OTRO ELEMENTO DISTRACTOR).",ESTRELLAMIENTOS,AUTOMOVIL,1,0,0,0,0,0,0,0,0,0,0,0,0,1,48,MUJER,LESIONADO,CONDUCTOR PRESENTE,NO,NO,0
10359,32229,32230,2018,0,0,-0.099083,-78.421844,PICHINCHA,QUITO,CALDERON (CARAPUNGO),URBANA,2018-02-17,17:00:00,17,SABADO,6,FEBRERO,2,NO,"NO RESPETAR LAS SENIALES REGLAMENTARIAS DE TRANSITO. (PARE, CEDA EL PASO, LUZ ROJA DEL SEMAFORO, ETC).",CHOQUE POSTERIOR,MOTOCICLETA,1,0,0,0,0,0,0,0,1,0,0,0,0,2,20,HOMBRE,ILESO,CONDUCTOR PRESENTE,NO,NO,0
10360,32230,32231,2018,0,0,-0.108255,-78.461339,PICHINCHA,QUITO,CALDERON (CARAPUNGO),URBANA,2018-02-17,17:10:00,17,SABADO,6,FEBRERO,2,NO,CONDUCIR VEHICULO SUPERANDO LOS LIMITES MAXIMOS DE VELOCIDAD.,ESTRELLAMIENTOS,AUTOMOVIL,1,0,0,0,0,0,0,0,0,0,0,0,0,1,20,HOMBRE,ILESO,CONDUCTOR PRESENTE,NO,NO,0
10361,32232,32233,2018,0,0,-0.244303,-78.519274,PICHINCHA,QUITO,QUITO,URBANA,2018-02-17,18:45:00,18,SABADO,6,FEBRERO,2,NO,REALIZAR CAMBIO BRUSCO O INDEBIDO DE CARRIL.,VOLCAMIENTOS,AUTOMOVIL,1,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,NO IDENTIFICADO,NO IDENTIFICADO,CONDUCTOR AUSENTE,NO,NO,2
10362,32238,32239,2018,0,0,-0.120424,-78.415686,PICHINCHA,QUITO,CALDERON (CARAPUNGO),URBANA,2018-02-17,19:45:00,19,SABADO,6,FEBRERO,2,NO,"CONDUCE BAJO LA INFLUENCIA DE ALCOHOL, SUSTANCIAS ESTUPEFACIENTES O PSICOTROPICAS Y/O MEDICAMENTOS.",CHOQUE LATERAL,CAMION,1,0,0,1,0,0,0,0,0,0,0,0,0,2,32,HOMBRE,ILESO,CONDUCTOR PRESENTE,NO,NO,0
10363,32242,32243,2018,1,0,-0.157609,-78.446281,PICHINCHA,QUITO,NAYON,URBANA,2018-02-17,20:40:00,20,SABADO,6,FEBRERO,2,NO,CONDUCIR VEHICULO SUPERANDO LOS LIMITES MAXIMOS DE VELOCIDAD.,OTROS,NO IDENTIFICADO,0,0,0,0,0,0,0,0,0,1,0,0,0,1,32,HOMBRE,LESIONADO,PASAJERO,NO,NO,0
10364,32249,32250,2018,0,0,-0.091585,-78.439052,PICHINCHA,QUITO,CALDERON (CARAPUNGO),URBANA,2018-02-17,21:45:00,21,SABADO,6,FEBRERO,2,NO,"CONDUCE BAJO LA INFLUENCIA DE ALCOHOL, SUSTANCIAS ESTUPEFACIENTES O PSICOTROPICAS Y/O MEDICAMENTOS.",ESTRELLAMIENTOS,AUTOMOVIL,4,0,0,0,0,0,0,0,0,0,0,0,0,4,38,HOMBRE,ILESO,CONDUCTOR PRESENTE,NO,NO,0
10365,32254,32255,2018,1,0,-0.190473,-78.266147,PICHINCHA,QUITO,CHECA (CHILPA),URBANA,2018-02-17,23:30:00,23,SABADO,6,FEBRERO,2,NO,CONDUCIR VEHICULO SUPERANDO LOS LIMITES MAXIMOS DE VELOCIDAD.,PERDIDA DE PISTA,CAMIONETA,0,0,0,0,1,0,0,0,0,0,0,0,0,1,48,HOMBRE,LESIONADO,CONDUCTOR PRESENTE,NO,NO,0
10366,32258,32259,2018,1,0,-0.028043,-78.446668,PICHINCHA,QUITO,POMASQUI,URBANA,2018-02-18,00:00:00,0,DOMINGO,7,FEBRERO,2,NO,"CONDUCIR EN ESTADO DE SOMNOLENCIA O MALAS CONDICIONES FISICAS (SUENIO, CANSANCIO Y FATIGA).",VOLCAMIENTOS,AUTOMOVIL,1,0,0,0,0,0,0,0,0,0,0,0,0,1,29,HOMBRE,LESIONADO,CONDUCTOR PRESENTE,NO,NO,0
10367,32262,32263,2018,0,0,-0.289913,-78.537629,PICHINCHA,QUITO,QUITO,URBANA,2018-02-18,02:00:00,2,DOMINGO,7,FEBRERO,2,NO,CONDUCIR VEHICULO SUPERANDO LOS LIMITES MAXIMOS DE VELOCIDAD.,ESTRELLAMIENTOS,AUTOMOVIL,1,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,NO IDENTIFICADO,NO IDENTIFICADO,CONDUCTOR AUSENTE,NO,NO,2
10368,32265,32266,2018,0,0,-0.262869,-78.500219,PICHINCHA,QUITO,CONOCOTO,URBANA,2018-02-18,02:50:00,2,DOMINGO,7,FEBRERO,2,NO,"CONDUCIR EN ESTADO DE SOMNOLENCIA O MALAS CONDICIONES FISICAS (SUENIO, CANSANCIO Y FATIGA).",OTROS,NO IDENTIFICADO,0,0,0,0,0,0,0,0,0,1,0,0,0,1,-1,NO IDENTIFICADO,NO IDENTIFICADO,CONDUCTOR AUSENTE,NO,NO,2
10369,32266,32267,2018,0,0,-0.292286,-78.534826,PICHINCHA,QUITO,QUITO,URBANA,2018-02-18,03:10:00,3,DOMINGO,7,FEBRERO,2,NO,"CONDUCIR EN ESTADO DE SOMNOLENCIA O MALAS CONDICIONES FISICAS (SUENIO, CANSANCIO Y FATIGA).",PERDIDA DE PISTA,AUTOMOVIL,1,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,NO IDENTIFICADO,NO IDENTIFICADO,CONDUCTOR AUSENTE,NO,NO,2
10370,32269,32270,2018,0,0,-0.157021,-78.480467,PICHINCHA,QUITO,QUITO,URBANA,2018-02-18,04:30:00,4,DOMINGO,7,FEBRERO,2,NO,"CONDUCE BAJO LA INFLUENCIA DE ALCOHOL, SUSTANCIAS ESTUPEFACIENTES O PSICOTROPICAS Y/O MEDICAMENTOS.",ROZAMIENTOS,AUTOMOVIL,2,0,0,0,0,0,0,0,0,0,0,0,0,2,30,HOMBRE,ILESO,CONDUCTOR PRESENTE,NO,NO,0
10371,32272,32273,2018,1,0,0.109661,-78.166891,PICHINCHA,CAYAMBE,SAN JOSE DE AYORA,RURAL,2018-02-18,05:40:00,5,DOMINGO,7,FEBRERO,2,NO,"CONDUCE BAJO LA INFLUENCIA DE ALCOHOL, SUSTANCIAS ESTUPEFACIENTES O PSICOTROPICAS Y/O MEDICAMENTOS.",CHOQUE FRONTAL,AUTOMOVIL,1,0,0,0,0,0,0,0,0,0,0,0,1,2,22,HOMBRE,LESIONADO,CONDUCTOR PRESENTE,NO,NO,3
10372,32275,32276,2018,1,0,-0.198737,-78.484373,PICHINCHA,QUITO,QUITO,URBANA,2018-02-18,07:44:00,7,DOMINGO,7,FEBRERO,2,NO,"NO RESPETAR LAS SENIALES REGLAMENTARIAS DE TRANSITO. (PARE, CEDA EL PASO, LUZ ROJA DEL SEMAFORO, ETC).",CHOQUE LATERAL,AUTOMOVIL,1,0,0,1,0,0,0,0,0,0,0,0,0,2,54,MUJER,LESIONADO,CONDUCTOR PRESENTE,NO,NO,0
10373,32279,32280,2018,1,0,-0.343865,-78.548771,PICHINCHA,QUITO,QUITO,URBANA,2018-02-18,08:40:00,8,DOMINGO,7,FEBRERO,2,NO,PEATON QUE CRUZA LA CALZADA SIN RESPETAR LA SENIALIZACION EXISTENTE (SEMAFOROS O SENIALES MANUALES).,ATROPELLOS,AUTOMOVIL,1,0,0,0,0,0,0,0,0,0,0,0,0,1,86,HOMBRE,LESIONADO,PEATON,NO,NO,0
10374,32290,32291,2018,0,0,-0.160272,-78.481184,PICHINCHA,QUITO,QUITO,URBANA,2018-02-18,14:55:00,14,DOMINGO,7,FEBRERO,2,NO,"CONDUCIR DESATENTO A LAS CONDICIONES DE TRANSITO (CELULAR, PANTALLAS DE VIDEO, COMIDA, MAQUILLAJE O CUALQUIER OTRO ELEMENTO DISTRACTOR).",CHOQUE LATERAL,AUTOMOVIL,2,0,0,0,0,0,0,0,0,0,0,0,0,2,66,HOMBRE,ILESO,CONDUCTOR PRESENTE,NO,NO,0
10375,32301,32302,2018,0,0,-0.191862,-78.488332,PICHINCHA,QUITO,QUITO,URBANA,2018-02-18,18:10:00,18,DOMINGO,7,FEBRERO,2,NO,"CONDUCIR DESATENTO A LAS CONDICIONES DE TRANSITO (CELULAR, PANTALLAS DE VIDEO, COMIDA, MAQUILLAJE O CUALQUIER OTRO ELEMENTO DISTRACTOR).",ESTRELLAMIENTOS,BUS,0,0,1,0,0,0,0,0,0,0,0,0,0,1,22,HOMBRE,ILESO,CONDUCTOR PRESENTE,NO,NO,0
10376,32303,32304,2018,0,0,-0.064207,-78.363261,PICHINCHA,QUITO,GUAYLLABAMBA,RURAL,2018-02-18,19:20:00,19,DOMINGO,7,FEBRERO,2,NO,"CONDUCIR DESATENTO A LAS CONDICIONES DE TRANSITO (CELULAR, PANTALLAS DE VIDEO, COMIDA, MAQUILLAJE O CUALQUIER OTRO ELEMENTO DISTRACTOR).",PERDIDA DE CARRIL,VEHICULO DEPORTIVO UTILITARIO,0,0,0,0,0,0,0,0,0,0,0,0,1,1,36,HOMBRE,ILESO,CONDUCTOR PRESENTE,NO,NO,3
10377,32308,32309,2018,1,0,-0.208094,-78.376655,PICHINCHA,QUITO,TUMBACO,URBANA,2018-02-18,20:20:00,20,DOMINGO,7,FEBRERO,2,NO,"NO RESPETAR LAS SENIALES REGLAMENTARIAS DE TRANSITO. (PARE, CEDA EL PASO, LUZ ROJA DEL SEMAFORO, ETC).",OTROS,MOTOCICLETA,0,0,0,0,0,0,0,0,1,1,0,0,0,2,52,HOMBRE,LESIONADO,CONDUCTOR PRESENTE,NO,NO,0
10378,32309,32310,2018,0,0,-0.099083,-78.421844,PICHINCHA,QUITO,CALDERON (CARAPUNGO),URBANA,2018-02-18,20:30:00,20,DOMINGO,7,FEBRERO,2,NO,"CONDUCE BAJO LA INFLUENCIA DE ALCOHOL, SUSTANCIAS ESTUPEFACIENTES O PSICOTROPICAS Y/O MEDICAMENTOS.",ROZAMIENTOS,AUTOMOVIL,2,0,0,0,0,0,0,0,0,0,0,0,0,2,39,HOMBRE,ILESO,CONDUCTOR PRESENTE,NO,NO,0
10379,32314,32315,2018,0,0,-0.101492,-78.468991,PICHINCHA,QUITO,QUITO,URBANA,2018-02-18,21:25:00,21,DOMINGO,7,FEBRERO,2,NO,"PRESENCIA DE AGENTES EXTERNOS EN LA VIA (AGUA, ACEITE, PIEDRA, LASTRE, ESCOMBROS, MADEROS, ETC.).",OTROS,AUTOMOVIL,1,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,NO IDENTIFICADO,NO IDENTIFICADO,CONDUCTOR AUSENTE,NO,NO,2
10380,32317,32318,2018,0,0,-0.112311,-78.476444,PICHINCHA,QUITO,QUITO,URBANA,2018-02-18,21:40:00,21,DOMINGO,7,FEBRERO,2,NO,"PRESENCIA DE AGENTES EXTERNOS EN LA VIA (AGUA, ACEITE, PIEDRA, LASTRE, ESCOMBROS, MADEROS, ETC.).",OTROS,AUTOMOVIL,1,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,NO IDENTIFICADO,NO IDENTIFICADO,CONDUCTOR AUSENTE,NO,NO,2
10381,32318,32319,2018,0,0,-0.205179,-78.483334,PICHINCHA,QUITO,QUITO,URBANA,2018-02-18,21:50:00,21,DOMINGO,7,FEBRERO,2,NO,"NO RESPETAR LAS SENIALES REGLAMENTARIAS DE TRANSITO. (PARE, CEDA EL PASO, LUZ ROJA DEL SEMAFORO, ETC).",CHOQUE LATERAL,AUTOMOVIL,1,0,0,0,0,0,0,0,0,1,0,0,0,2,34,MUJER,ILESO,CONDUCTOR PRESENTE,NO,NO,0
10382,32321,32322,2018,2,0,-0.141627,-78.767257,PICHINCHA,QUITO,LLOA,URBANA,2018-02-18,22:35:00,22,DOMINGO,7,FEBRERO,2,NO,"CONDUCE BAJO LA INFLUENCIA DE ALCOHOL, SUSTANCIAS ESTUPEFACIENTES O PSICOTROPICAS Y/O MEDICAMENTOS.",CHOQUE FRONTAL,AUTOMOVIL,1,0,0,0,0,0,0,0,1,0,0,0,0,2,32,HOMBRE,LESIONADO,CONDUCTOR PRESENTE,NO,NO,0
